# build=c162833edc6059a2e5122e3a8e8dfb0a46a3e9f3 driver=Tries/response-curve-matrix/model/harness/drive.py cell=D-L scale=coarse date=2026-09-07 k=1.000000e-02 rate=None path=static
# push driver: sp-loadcontrol — the fork's own idiom (`Ladruno_files/testbed/hypo_bearing/bearing_backbone.py`, `sanisand_tau0_band.py`): `loadConst -time uz0` at the S4 settlement datum, a `Linear` series, `sp <platen node> 3 1.0`, and `integrator LoadControl -ds` a step on the SP platen.  PSEUDO-TIME IS THE SETTLEMENT, so `ops_Dt` is d(s) — positive, monotone, and smaller under subdivision rather than turned round — which is the clock ADR 92 D2's default `-implexDt pseudo` is correct on, and which leaves the D2 sign-change guard live as a limit-point detector.
# `time` on this curve is PSEUDO-TIME AND PSEUDO-TIME IS THE SETTLEMENT: it is a metre, it starts at the S4 datum uz0 and it walks down by ds a step, so s_m = uz0 - time exactly.  It is NOT a load factor and NOT a second.  `Q_check_kN` is the summed PLATEN reaction, not `getTime()`; `Q_kN` is the base-reaction difference and is unchanged in meaning from every other leg
# integrator: newton   ladder=strict   element=LadrunoBrick   rungs=Newton:25:x1.0|NewtonLineSearch:40:x1.0   `relaxed` is the index of the rung that carried the step
# tangent: TanType 2 -- 2 = mCep_Consistent, the CONSISTENT (algorithmic) tangent -- unsymmetric under non-associated flow, which is why `system Pardiso` at its default unsymmetric mtype 11 is the declared solver
# test: NormUnbalance declared 1e-05, absolute 5.997400e-02 -- RELATIVE to the model's own weight: 1e-05 x W_ref = 5.997400e-02 kN, with W_ref = 5997.4000 kN (gamma' * V on the ndf-3 twin + surcharge 700.0000 kN).  The same relative number is the same physical requirement on every mesh of the refinement sequence, which is the whole reason it is declared this way (ADR 90 section 1.2.2)
# stress update: IMPL-EX (`-implex` -implexControl 0.1 0.01 -maxSubsteps 20000).  Every global iteration sees a LINEAR EXTRAPOLATION from the last committed step; the true substepped return runs ONCE, at commitState, and the committed state is always the implicit one.  dt source: `pseudo` (the fork's default, ADR 92 D2)
# READ THIS BEFORE QUOTING A LIMIT POINT off this curve: it satisfies equilibrium with the EXTRAPOLATED stress, not the implicit one, so a peak, plateau or capacity here IS NOT EVIDENCE ON ITS OWN.  Confirm it on the implicit material, over the OVERLAP ONLY (two arms disagreeing past where the implicit run reaches proves nothing either way), and quote `implex_err_max` beside the verdict.  IMPL-EX is a REGULARIZER whose parameter is the STEP SIZE and which carries NO LENGTH, so no band width and no post-peak branch off this curve is mesh-independent (guide sect. 8 and What it does not do)
# implex_err_max = max |implexError| over EVERY SANISAND Gauss point at that row's commit -- a true max, not a sample, because the point about to be wrong is the one under the footing edge
# residual pressure: -Presidual 1.01 kPa on EVERY `LadrunoSANISAND` tag of this leg -- THE VANILLA TWIN: 1.01 kPa is vanilla `ManzariDafalias`'s own hardcoded 1.0e-2 * P_atm (ManzariDafalias.cpp:836), measured bit-identical to vanilla over 400 rows at G1, so this is vanilla's soil reached through the class that carries `-implex`.  -Pmin 0.0101 kPa
# subdivision budget: 60 failed attempts, CUMULATIVE over the whole push and never repaid on a success; ds halves on each and regrows to ds_max after 6 successes, ds_min 1.95e-07 m
# ladder strict: the sheet's KrylovNewton rung at TEN TIMES the declared tolerance is DROPPED, so no state on this curve was committed at a tolerance the leg did not declare.  `relaxed` can only be 0 or 1 here; on a full-ladder curve it can be 2
# element: the DRAINED ndf-3 `LadrunoBrick` TWIN — the same mesh, the same material and the same footing with the pressure DOF REMOVED and the buoyant unit weight applied directly as -b 0 0 -9.81 (a FORCE PER UNIT VOLUME).  `p_min_kPa` is NaN on every row BY CONSTRUCTION; the cavitation detector and the far-field pore-pressure gate are SKIPPED with a reason, and the base-reaction gate is recomputed at gamma'*V
# ring point: element tag 4047 at centroid (+1.250, +0.250, -0.250) m, Gauss point 5 of 8 at (+1.1057, +0.1057, -0.1057) m.  top element row (max centroid z), first centroid outboard of the measured footprint x_max, smallest y; Gauss point nearest small x, small y, large z.  S8g: the band is one element wide in the row that owns the free surface and its peak sits at the first element wholly outside the loaded region
# ring_clamp_fired = implexDetail[3], the p_min clamp inside the EXTRAPOLATED update on this step at that one point; ring_clamp_count = implexDetail[4], the same clamp's cumulative count; ring_ref_* = the four implexRefusals slots (total, D2 pseudo-time sign change, past -implexControl, companion hit -maxSubsteps).  THE LEDGER IS PROCESS-WIDE and the clamp census is ONE POINT: a rise in the ledger on a step where this clamp fired is evidence about this point, and a rise on a step where it did not is evidence that the refusal was somewhere else
step,time,s_m,s_over_B,Q_kN,k_norm,k_norm_firststep,Q_check_kN,Rz_base_kN,p_min_kPa,ds_m,relaxed,cum_iter,wall_s,implex_err_max,ring_clamp_fired,ring_clamp_count,ring_ref_total,ring_ref_sign_change,ring_ref_control,ring_ref_companion
497,-0.0275191784,0.0265089844,0.0176726562,2586.32836,2.00205733,1.11702489,2586.32836,8583.72836,nan,7.8125e-07,0,1034,1149.44908,2.00715122e-06,0,0,449,0,447,2
498,-0.0275199597,0.0265097656,0.0176731771,2586.68129,2.00206371,1.11702845,2586.6813,8584.08129,nan,7.8125e-07,0,1035,1150.28124,3.49014241e-06,0,0,449,0,447,2
499,-0.0275215222,0.0265113281,0.0176742187,2587.39026,2.00207437,1.1170344,2587.39027,8584.79026,nan,1.5625e-06,0,1036,1151.12445,1.81743014e-05,0,0,449,0,447,2
500,-0.0275230847,0.0265128906,0.0176752604,2588.09558,2.00208922,1.14181773,2588.0956,8585.49558,nan,1.5625e-06,0,1037,1151.97654,1.83574406e-05,0,0,449,0,447,2
501,-0.0275246472,0.0265144531,0.0176763021,2588.80002,2.00210821,1.14182856,2588.80004,8586.20002,nan,1.5625e-06,0,1038,1152.85238,1.54448879e-05,0,0,449,0,447,2
502,-0.0275262097,0.0265160156,0.0176773437,2589.50375,2.0021313,1.14184173,2589.50378,8586.90375,nan,1.5625e-06,0,1039,1153.71713,0.00455733811,0,0,449,0,447,2
503,-0.0275277722,0.0265175781,0.0176783854,2590.2039,2.00215839,1.14185718,2590.20392,8587.6039,nan,1.5625e-06,0,1040,1154.60557,0.00430938266,0,0,449,0,447,2
504,-0.0275293347,0.0265191406,0.0176794271,2590.90553,2.00218947,1.1418749,2590.90557,8588.30553,nan,1.5625e-06,0,1041,1155.48447,0.00463503104,0,0,449,0,447,2
505,-0.0275324597,0.0265222656,0.0176815104,2592.282,2.00222846,1.14189714,2592.28201,8589.682,nan,3.125e-06,0,1043,1156.83151,0.0212239625,0,0,449,0,447,2
506,-0.0275355847,0.0265253906,0.0176835937,2593.66701,2.00227536,1.14192389,2593.66703,8591.06701,nan,3.125e-06,0,1045,1158.20483,0.0177797047,0,0,449,0,447,2
507,-0.0275387097,0.0265285156,0.0176856771,2595.04628,2.00233003,1.14195507,2595.04629,8592.44628,nan,3.125e-06,0,1047,1159.593,0.00199985687,0,0,449,0,447,2
508,-0.0275418347,0.0265316406,0.0176877604,2596.48087,2.00239283,1.14199088,2596.48101,8593.88087,nan,3.125e-06,0,1048,1160.50224,0.00127062334,0,0,449,0,447,2
509,-0.0275449597,0.0265347656,0.0176898437,2597.87719,2.00246338,1.14203112,2597.87734,8595.27719,nan,3.125e-06,0,1049,1161.40813,0.00127003626,0,0,449,0,447,2
510,-0.0275480847,0.0265378906,0.0176919271,2599.26767,2.00254156,1.14207571,2599.26784,8596.66767,nan,3.125e-06,0,1050,1162.3244,0.00023811336,0,0,449,0,447,2
511,-0.0275543347,0.0265441406,0.0176960937,2602.08187,2.00263573,1.14212941,2602.08228,8599.48187,nan,6.25e-06,0,1051,1163.26212,0.000236839411,0,0,449,0,447,2
512,-0.0275605847,0.0265503906,0.0177002604,2604.852,2.00377916,1.14278152,2604.8525,8602.252,nan,6.25e-06,0,1052,1164.19911,0.00822495283,0,0,449,0,447,2
513,-0.0275668347,0.0265566406,0.0177044271,2607.49675,2.00390373,1.14285257,2607.49683,8604.89675,nan,6.25e-06,0,1054,1165.62281,0.00779171921,0,0,449,0,447,2
514,-0.0275699597,0.0265597656,0.0177065104,2608.89177,2.00403558,1.14292777,2608.89211,8606.29177,nan,3.125e-06,0,1059,1168.74756,0.000935020351,0,0,451,0,449,2
515,-0.0275730847,0.0265628906,0.0177085937,2610.26194,2.00417446,1.14300697,2610.2623,8607.66194,nan,3.125e-06,0,1060,1169.67927,0.00576133742,0,0,451,0,449,2
516,-0.0275734753,0.0265632812,0.0177088542,2610.37032,2.00431275,1.14308584,2610.37036,8607.77032,nan,3.90625e-07,0,1067,1174.24613,0.386224535,0,0,463,0,461,2
517,-0.0275738659,0.0265636719,0.0177091146,2605.35408,2.00441137,1.14314208,2605.35405,8602.75408,nan,3.90625e-07,0,1069,1175.44705,0.958848382,0,0,463,0,461,2
518,-0.0275742565,0.0265640625,0.017709375,2602.33949,2.00448599,1.14318464,2602.33948,8599.73949,nan,3.90625e-07,0,1071,1176.65145,0.742401827,0,0,463,0,461,2
519,-0.0275746472,0.0265644531,0.0177096354,2599.53416,2.00453846,1.14321457,2599.53416,8596.93416,nan,3.90625e-07,0,1073,1177.80683,0.373273366,0,0,463,0,461,2
520,-0.0275750378,0.0265648437,0.0177098958,2598.17187,2.00457994,1.14323822,2598.17187,8595.57187,nan,3.90625e-07,0,1075,1178.94075,0.115463902,0,0,463,0,461,2
521,-0.0275754284,0.0265652344,0.0177101562,2597.81942,2.00461813,1.14326,2597.81942,8595.21942,nan,3.90625e-07,0,1077,1180.02013,0.0850818361,0,0,463,0,461,2
522,-0.027575819,0.026565625,0.0177104167,2598.07775,2.00465765,1.14328254,2598.07775,8595.47775,nan,3.90625e-07,0,1081,1181.98793,0.0921004384,0,0,475,0,473,2
523,-0.0275762097,0.0265660156,0.0177106771,2598.66812,2.00470095,1.14330724,2598.66812,8596.06812,nan,3.90625e-07,0,1083,1182.96116,0.0242813021,0,0,475,0,473,2
524,-0.0275766003,0.0265664062,0.0177109375,2598.96482,2.00474582,1.14333283,2598.96482,8596.36482,nan,3.90625e-07,0,1085,1183.96855,0.0071528136,0,0,475,0,473,2
525,-0.0275769909,0.0265667969,0.0177111979,2599.15833,2.00479147,1.14335886,2599.15833,8596.55833,nan,3.90625e-07,0,1087,1184.98678,0.0206248593,0,0,475,0,473,2
526,-0.0275773815,0.0265671875,0.0177114583,2599.32253,2.00483768,1.14338521,2599.32253,8596.72253,nan,3.90625e-07,0,1089,1185.99454,0.0195772419,0,0,475,0,473,2
527,-0.0275777722,0.0265675781,0.0177117187,2599.50045,2.00488454,1.14341194,2599.50045,8596.90045,nan,3.90625e-07,0,1090,1186.66927,0.00816651255,0,0,475,0,473,2
528,-0.0275785534,0.0265683594,0.0177122396,2599.8552,2.00493304,1.1434396,2599.85521,8597.2552,nan,7.8125e-07,0,1091,1187.3991,0.00409339688,0,0,475,0,473,2
529,-0.0275793347,0.0265691406,0.0177127604,2600.21012,2.00498316,1.14346818,2600.21012,8597.61012,nan,7.8125e-07,0,1092,1188.0907,0.000177413564,0,0,475,0,473,2
530,-0.0275801159,0.0265699219,0.0177132812,2600.56485,2.00503487,1.14349767,2600.56485,8597.96485,nan,7.8125e-07,0,1093,1188.80177,2.11768697e-06,0,0,475,0,473,2
531,-0.0275808972,0.0265707031,0.0177138021,2600.91945,2.00508817,1.14352807,2600.91946,8598.31945,nan,7.8125e-07,0,1094,1189.50966,1.81943616e-06,0,0,475,0,473,2
532,-0.0275816784,0.0265714844,0.0177143229,2601.27393,2.00514304,1.14355936,2601.27394,8598.67393,nan,7.8125e-07,0,1095,1190.25121,0.000131585532,0,0,475,0,473,2
533,-0.0275824597,0.0265722656,0.0177148437,2601.62828,2.00519945,1.14359154,2601.62828,8599.02828,nan,7.8125e-07,0,1096,1191.00806,0.000122072216,0,0,475,0,473,2
534,-0.0275840222,0.0265738281,0.0177158854,2602.33942,2.00525937,1.14362571,2602.33943,8599.73942,nan,1.5625e-06,0,1097,1191.72367,0.0187073048,0,0,475,0,473,2
535,-0.0275855847,0.0265753906,0.0177169271,2603.04724,2.00532272,1.14366184,2603.04726,8600.44724,nan,1.5625e-06,0,1098,1192.45344,0.0188471017,0,0,475,0,473,2
536,-0.0275871472,0.0265769531,0.0177179687,2603.75478,2.00538948,1.14369991,2603.7548,8601.15478,nan,1.5625e-06,0,1099,1193.20292,5.66741391e-05,0,0,475,0,473,2
537,-0.0275887097,0.0265785156,0.0177190104,2604.46174,2.00545961,1.14373991,2604.46176,8601.86174,nan,1.5625e-06,0,1100,1193.95362,1.05163987e-05,0,0,475,0,473,2
538,-0.0275902722,0.0265800781,0.0177200521,2605.16809,2.00553306,1.1437818,2605.16812,8602.56809,nan,1.5625e-06,0,1101,1194.71747,9.2356061e-06,0,0,475,0,473,2
539,-0.0275918347,0.0265816406,0.0177210937,2605.87384,2.00560981,1.14382557,2605.87387,8603.27384,nan,1.5625e-06,0,1102,1195.47726,0.000114453651,0,0,475,0,473,2
540,-0.0275949597,0.0265847656,0.0177231771,2607.29312,2.00569369,1.14387341,2607.29318,8604.69312,nan,3.125e-06,0,1103,1196.2947,9.74161877e-05,0,0,475,0,473,2
541,-0.0275980847,0.0265878906,0.0177252604,2608.70198,2.00578458,1.14392524,2608.70206,8606.10198,nan,3.125e-06,0,1104,1197.1568,0.000149830006,0,0,475,0,473,2
542,-0.0276012097,0.0265910156,0.0177273437,2610.10779,2.00588239,1.14398102,2610.10788,8607.50779,nan,3.125e-06,0,1105,1197.9811,0.00753780101,0,0,475,0,473,2
543,-0.0276043347,0.0265941406,0.0177294271,2611.48225,2.00598684,1.14404059,2611.48227,8608.88225,nan,3.125e-06,0,1107,1199.28017,0.00753002373,0,0,475,0,473,2
544,-0.0276074597,0.0265972656,0.0177315104,2612.90687,2.00609822,1.14410412,2612.90701,8610.30687,nan,3.125e-06,0,1108,1200.20895,0.000176044478,0,0,475,0,473,2
545,-0.0276105847,0.0266003906,0.0177335937,2614.30718,2.00621631,1.14417146,2614.30734,8611.70718,nan,3.125e-06,0,1109,1201.09463,5.49941851e-05,0,0,475,0,473,2
546,-0.0276168347,0.0266066406,0.0177377604,2617.13234,2.00634872,1.14424698,2617.13274,8614.53234,nan,6.25e-06,0,1110,1202.00439,0.000393036328,0,0,475,0,473,2
547,-0.0276230847,0.0266128906,0.0177419271,2619.91729,2.0064951,1.14433046,2619.91779,8617.31729,nan,6.25e-06,0,1111,1202.932,0.00413595802,0,0,475,0,473,2
548,-0.0276293347,0.0266191406,0.0177460937,2622.58963,2.00665455,1.1444214,2622.58973,8619.98963,nan,6.25e-06,0,1113,1204.33712,0.00313031922,0,0,475,0,473,2
549,-0.0276355847,0.0266253906,0.0177502604,2625.42983,2.00682818,1.14452042,2625.43056,8622.82983,nan,6.25e-06,0,1114,1205.29856,0.00166847877,0,0,475,0,473,2
550,-0.0276418347,0.0266316406,0.0177544271,2628.19026,2.00701533,1.16261486,2628.19111,8625.59026,nan,6.25e-06,0,1115,1206.26623,0.00068337436,0,0,475,0,473,2
551,-0.0276480847,0.0266378906,0.0177585937,2630.93157,2.00721579,1.16273098,2630.93254,8628.33157,nan,6.25e-06,0,1116,1207.23993,0.000616475604,0,0,475,0,473,2
552,-0.0276605847,0.0266503906,0.0177669271,2636.25527,2.00850219,1.16347616,2636.25562,8633.65527,nan,1.25e-05,0,1118,1208.73105,0.00157035459,0,0,475,0,473,2
553,-0.0276730847,0.0266628906,0.0177752604,2641.60131,2.00875807,1.16362439,2641.60178,8639.00131,nan,1.25e-05,0,1120,1210.24497,0.0029455835,0,0,475,0,473,2
554,-0.0276855847,0.0266753906,0.0177835937,2646.92392,2.00904089,1.16378822,2646.92441,8644.32392,nan,1.25e-05,0,1122,1211.83034,0.00284447445,0,0,475,0,473,2
555,-0.0276980847,0.0266878906,0.0177919271,2652.21891,2.00935041,1.16396752,2652.21941,8649.61891,nan,1.25e-05,0,1124,1213.36863,0.00778354024,0,0,475,0,473,2
556,-0.0277105847,0.0267003906,0.0178002604,2657.47692,2.00968631,1.16416209,2657.47741,8654.87692,nan,1.25e-05,0,1126,1214.91317,0.00765495999,0,0,475,0,473,2
557,-0.0277137097,0.0267035156,0.0178023437,2658.87436,2.01002758,1.16435978,2658.87551,8656.27436,nan,3.125e-06,0,1133,1219.52546,0.000971732889,0,0,479,0,477,2
558,-0.0277168347,0.0267066406,0.0178044271,2660.20595,2.01037372,1.16456029,2660.20714,8657.60595,nan,3.125e-06,0,1134,1220.50784,0.00073914708,0,0,479,0,477,2
559,-0.0277199597,0.0267097656,0.0178065104,2661.52251,2.01072458,1.16476354,2661.52372,8658.92251,nan,3.125e-06,0,1135,1221.51018,0.000216122433,0,0,479,0,477,2
560,-0.0277230847,0.0267128906,0.0178085937,2662.83356,2.01108009,1.16496948,2662.83481,8660.23356,nan,3.125e-06,0,1136,1222.49311,0.000573074007,0,0,479,0,477,2
561,-0.0277262097,0.0267160156,0.0178106771,2664.14141,2.0114402,1.16517808,2664.14268,8661.54141,nan,3.125e-06,0,1137,1223.4836,0.000260851707,0,0,479,0,477,2
562,-0.0277266003,0.0267164062,0.0178109375,2664.18901,2.01179789,1.16538528,2664.18916,8661.58901,nan,3.90625e-07,0,1144,1228.13909,0.388090139,0,0,485,0,483,2
563,-0.0277269909,0.0267167969,0.0178111979,2662.18689,2.01213915,1.16558297,2662.18674,8659.58689,nan,3.90625e-07,0,1146,1229.2582,0.563841399,0,0,485,0,483,2
564,-0.0277273815,0.0267171875,0.0178114583,2660.79759,2.01246834,1.16577366,2660.79759,8658.19759,nan,3.90625e-07,0,1148,1230.40508,0.593989567,0,0,485,0,483,2
565,-0.0277277722,0.0267175781,0.0178117187,2659.57564,2.01278671,1.16595808,2659.57564,8656.97564,nan,3.90625e-07,0,1150,1231.45444,0.453328708,0,0,485,0,483,2
566,-0.0277281628,0.0267179687,0.0178119792,2653.45396,2.01306113,1.16611705,2653.45396,8650.85396,nan,3.90625e-07,0,1152,1232.69849,0.555560402,0,0,485,0,483,2
567,-0.0277285534,0.0267183594,0.0178122396,2650.02423,2.01331024,1.16626135,2650.02423,8647.42423,nan,3.90625e-07,0,1154,1233.8858,0.358014567,0,0,485,0,483,2
568,-0.027728944,0.02671875,0.0178125,2647.59464,2.01354104,1.16639504,2647.59464,8644.99464,nan,3.90625e-07,0,1158,1235.95604,0.287375284,0,0,541,0,539,2
569,-0.0277293347,0.0267191406,0.0178127604,2646.5561,2.01376304,1.16652364,2646.5561,8643.9561,nan,3.90625e-07,0,1160,1237.04476,0.126820293,0,0,541,0,539,2
570,-0.0277297253,0.0267195312,0.0178130208,2646.358,2.01398197,1.16665046,2646.358,8643.758,nan,3.90625e-07,0,1162,1238.11721,0.39189889,0,0,541,0,539,2
571,-0.0277301159,0.0267199219,0.0178132812,2646.84069,2.01420239,1.16677815,2646.84069,8644.24069,nan,3.90625e-07,0,1164,1239.14143,0.371613976,0,0,541,0,539,2
572,-0.0277305065,0.0267203125,0.0178135417,2647.37249,2.01442462,1.16690688,2647.37249,8644.77249,nan,3.90625e-07,0,1166,1240.09914,0.0436162401,0,0,541,0,539,2
573,-0.0277308972,0.0267207031,0.0178138021,2647.63398,2.01464685,1.16703561,2647.63398,8645.03398,nan,3.90625e-07,0,1168,1241.05839,0.0106769913,0,0,541,0,539,2
574,-0.0277316784,0.0267214844,0.0178143229,2648.00195,2.01486954,1.16716461,2648.00196,8645.40195,nan,7.8125e-07,0,1170,1242.07347,0.00604363184,0,0,541,0,539,2
575,-0.0277324597,0.0267222656,0.0178148437,2648.34999,2.01509254,1.16729379,2648.34999,8645.74999,nan,7.8125e-07,0,1171,1242.78011,0.00551062483,0,0,541,0,539,2
576,-0.0277332409,0.0267230469,0.0178153646,2648.70843,2.01531593,1.16742319,2648.70843,8646.10843,nan,7.8125e-07,0,1172,1243.4805,1.89180823e-05,0,0,541,0,539,2
577,-0.0277340222,0.0267238281,0.0178158854,2649.06669,2.01553969,1.16755281,2649.06669,8646.46669,nan,7.8125e-07,0,1173,1244.15928,1.51877043e-05,0,0,541,0,539,2
578,-0.0277348034,0.0267246094,0.0178164062,2649.42483,2.01576383,1.16768265,2649.42483,8646.82483,nan,7.8125e-07,0,1174,1244.85862,1.28623452e-05,0,0,541,0,539,2
579,-0.0277355847,0.0267253906,0.0178169271,2649.78287,2.01598835,1.16781271,2649.78287,8647.18287,nan,7.8125e-07,0,1175,1245.55046,1.70054489e-05,0,0,541,0,539,2
580,-0.0277371472,0.0267269531,0.0178179687,2650.50002,2.01621507,1.16794405,2650.50002,8647.90002,nan,1.5625e-06,0,1176,1246.29541,0.00800148191,0,0,541,0,539,2
581,-0.0277387097,0.0267285156,0.0178190104,2651.19621,2.01644386,1.16807658,2651.19622,8648.59621,nan,1.5625e-06,0,1178,1247.38857,0.0077296958,0,0,541,0,539,2
582,-0.0277402722,0.0267300781,0.0178200521,2651.91796,2.01667485,1.16821038,2651.91797,8649.31796,nan,1.5625e-06,0,1179,1248.1334,0.00167072042,0,0,541,0,539,2
583,-0.0277418347,0.0267316406,0.0178210937,2652.63171,2.01690797,1.16834543,2652.63172,8650.03171,nan,1.5625e-06,0,1180,1248.87982,0.000988606835,0,0,541,0,539,2
584,-0.0277433972,0.0267332031,0.0178221354,2653.34524,2.01714322,1.1684817,2653.34526,8650.74524,nan,1.5625e-06,0,1181,1249.64655,0.000616332297,0,0,541,0,539,2
585,-0.0277449597,0.0267347656,0.0178231771,2654.05872,2.01738056,1.16861918,2654.05874,8651.45872,nan,1.5625e-06,0,1182,1250.42742,3.2037063e-05,0,0,541,0,539,2
586,-0.0277480847,0.0267378906,0.0178252604,2655.49042,2.01762362,1.16875998,2655.49047,8652.89042,nan,3.125e-06,0,1183,1251.2617,1.48046783e-05,0,0,541,0,539,2
587,-0.0277512097,0.0267410156,0.0178273437,2656.91504,2.01787232,1.16890405,2656.91511,8654.31504,nan,3.125e-06,0,1184,1252.13828,0.00711881486,0,0,541,0,539,2
588,-0.0277516003,0.0267414062,0.0178276042,2657.07276,2.0181202,1.16904764,2657.07276,8654.47276,nan,3.90625e-07,0,1191,1256.43706,0.330128818,0,0,547,0,545,2
589,-0.0277519909,0.0267417969,0.0178278646,2656.36296,2.01836177,1.16918757,2656.36295,8653.76296,nan,3.90625e-07,0,1193,1257.56662,0.409290826,0,0,547,0,545,2
590,-0.0277523815,0.0267421875,0.017828125,2653.24024,2.01858182,1.16931505,2653.24027,8650.64024,nan,3.90625e-07,0,1195,1258.75746,0.374306673,0,0,547,0,545,2
591,-0.0277527722,0.0267425781,0.0178283854,2652.4633,2.01879534,1.16943873,2652.46328,8649.8633,nan,3.90625e-07,0,1197,1259.89035,0.223216946,0,0,547,0,545,2
592,-0.0277531628,0.0267429687,0.0178286458,2652.21242,2.01900571,1.16956059,2652.21243,8649.61242,nan,3.90625e-07,0,1199,1261.06117,0.116334874,0,0,547,0,545,2
593,-0.0277535534,0.0267433594,0.0178289062,2652.18855,2.01921436,1.16968146,2652.18854,8649.58855,nan,3.90625e-07,0,1201,1262.16515,0.0473590818,0,0,547,0,545,2
594,-0.027753944,0.02674375,0.0178291667,2652.38895,2.01942272,1.16980216,2652.38894,8649.78895,nan,3.90625e-07,0,1205,1264.25077,0.615703495,0,0,549,0,547,2
595,-0.0277543347,0.0267441406,0.0178294271,2652.63399,2.01963107,1.16992285,2652.63399,8650.03399,nan,3.90625e-07,0,1207,1265.38848,0.568391523,0,0,549,0,547,2
596,-0.0277547253,0.0267445312,0.0178296875,2652.86099,2.0198393,1.17004347,2652.86099,8650.26099,nan,3.90625e-07,0,1209,1266.45368,0.0491004337,0,0,549,0,547,2
597,-0.0277551159,0.0267449219,0.0178299479,2653.06466,2.02004726,1.17016394,2653.06466,8650.46466,nan,3.90625e-07,0,1210,1267.1994,0.00534056074,0,0,549,0,547,2
598,-0.0277555065,0.0267453125,0.0178302083,2653.24395,2.02025481,1.17028417,2653.24395,8650.64395,nan,3.90625e-07,0,1211,1267.92589,0.0031012085,0,0,549,0,547,2
599,-0.0277558972,0.0267457031,0.0178304687,2653.42263,2.02046195,1.17040416,2653.42263,8650.82263,nan,3.90625e-07,0,1212,1268.66345,0.000342794185,0,0,549,0,547,2
600,-0.0277566784,0.0267464844,0.0178309896,2653.78096,2.02066954,1.18520827,2653.78097,8651.18096,nan,7.8125e-07,0,1213,1269.42885,8.71647178e-05,0,0,549,0,547,2
601,-0.0277574597,0.0267472656,0.0178315104,2654.13826,2.02087759,1.1853303,2654.13826,8651.53826,nan,7.8125e-07,0,1214,1270.19012,0.000204503389,0,0,549,0,547,2
602,-0.0277582409,0.0267480469,0.0178320312,2654.4949,2.02108608,1.18545258,2654.49491,8651.8949,nan,7.8125e-07,0,1215,1270.97992,0.000204273856,0,0,549,0,547,2
603,-0.0277590222,0.0267488281,0.0178325521,2654.85187,2.02129501,1.18557513,2654.85188,8652.25187,nan,7.8125e-07,0,1216,1271.77433,0.000144157781,0,0,549,0,547,2
604,-0.0277598034,0.0267496094,0.0178330729,2655.20859,2.02150439,1.18569794,2655.20859,8652.60859,nan,7.8125e-07,0,1217,1272.55137,0.000144153739,0,0,549,0,547,2
605,-0.0277605847,0.0267503906,0.0178335937,2655.56529,2.02287965,1.18650459,2655.5653,8652.96529,nan,7.8125e-07,0,1218,1273.34044,3.37317427e-06,0,0,549,0,547,2
606,-0.0277621472,0.0267519531,0.0178346354,2656.28129,2.023093,1.18662973,2656.28131,8653.68129,nan,1.5625e-06,0,1219,1274.14284,1.8330008e-05,0,0,549,0,547,2
607,-0.0277637097,0.0267535156,0.0178356771,2656.99418,2.02330849,1.18675612,2656.9942,8654.39418,nan,1.5625e-06,0,1220,1274.98121,2.07972487e-05,0,0,549,0,547,2
608,-0.0277652722,0.0267550781,0.0178367187,2657.70621,2.02352609,1.18688376,2657.70624,8655.10621,nan,1.5625e-06,0,1221,1275.80924,2.09639818e-05,0,0,549,0,547,2
609,-0.0277668347,0.0267566406,0.0178377604,2658.4176,2.02374579,1.18701262,2658.41764,8655.8176,nan,1.5625e-06,0,1222,1276.68838,1.58350407e-05,0,0,549,0,547,2
610,-0.0277683972,0.0267582031,0.0178388021,2659.12832,2.02396755,1.18714269,2659.12837,8656.52832,nan,1.5625e-06,0,1223,1277.56758,9.7692524e-05,0,0,549,0,547,2
611,-0.0277699597,0.0267597656,0.0178398437,2659.83827,2.02419137,1.18727397,2659.83832,8657.23827,nan,1.5625e-06,0,1224,1278.43457,7.71136432e-05,0,0,549,0,547,2
612,-0.0277730847,0.0267628906,0.0178419271,2661.26687,2.02442065,1.18740845,2661.26699,8658.66687,nan,3.125e-06,0,1225,1279.32451,7.06470404e-05,0,0,549,0,547,2
